opportunity_id,product_ids,sales_rep_name,client_location_id,new_flag,created_date,update_date,projected_close_date,sales_stage_history,comments,renewal_flag,opportunity_amount
2665,[1],sales_rep_15,7,Y,2021-07-18,2022-03-25,2022-10-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,4703
2666,"[1, 3, 2]",sales_rep_84,3,Y,2021-01-14,2021-08-29,2022-09-20,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,55061
2667,[4],sales_rep_31,3,Y,2022-01-03,2022-06-27,2022-11-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,388
2668,"[1, 4, 2]",sales_rep_30,1,N,2021-07-25,2022-01-10,2022-03-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9655924
2669,[1],sales_rep_83,5,N,2021-05-09,2021-05-16,2022-01-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5817
2670,[2],sales_rep_81,2,Y,2021-10-02,2022-02-12,2022-10-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2671,"[4, 3, 1, 2]",sales_rep_85,3,Y,2021-04-27,2022-08-26,2022-09-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,42853
2672,"[3, 4]",sales_rep_10,7,Y,2022-08-17,2022-11-04,2022-11-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,16010
2673,"[1, 3]",sales_rep_80,8,Y,2021-01-06,2022-09-09,2022-10-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,404092
2674,"[2, 3]",sales_rep_52,6,N,2022-08-04,2022-10-22,2022-10-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1254265
2675,"[3, 1, 2]",sales_rep_94,7,N,2022-11-08,2022-11-23,2022-11-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,20
2676,"[1, 3, 2, 4]",sales_rep_75,4,Y,2022-07-26,2022-08-12,2022-10-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3058613
2677,"[3, 4, 1]",sales_rep_35,8,Y,2022-02-24,2022-10-17,2022-11-17,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",True,0
2678,"[1, 3, 4, 2]",sales_rep_32,7,Y,2021-07-17,2022-02-19,2022-09-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5425486
2679,"[3, 2, 1]",sales_rep_13,7,Y,2021-08-31,2021-09-20,2021-12-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4553645
2680,"[2, 4, 3, 1]",sales_rep_56,5,N,2021-05-20,2022-04-19,2022-06-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,296089
2681,"[4, 2, 1, 3]",sales_rep_43,4,N,2021-02-21,2022-11-01,2022-11-03,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,5836
2682,[1],sales_rep_58,4,N,2021-07-19,2021-11-03,2022-01-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,489955
2683,"[3, 4, 1, 2]",sales_rep_72,6,N,2022-08-28,2022-11-11,2022-11-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2684,"[2, 4]",sales_rep_35,8,N,2022-07-22,2022-10-16,2022-11-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,63098
2685,"[2, 4]",sales_rep_92,7,Y,2022-08-19,2022-11-03,2022-11-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2
2686,"[2, 4, 3, 1]",sales_rep_24,9,Y,2022-04-06,2022-11-29,2022-11-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,7
2687,"[1, 2, 3, 4]",sales_rep_2,2,Y,2021-08-09,2021-08-18,2022-02-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2688,[2],sales_rep_55,1,Y,2021-02-11,2022-06-09,2022-08-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
2689,"[3, 4, 1, 2]",sales_rep_33,3,N,2022-11-24,2022-11-26,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2690,"[3, 1, 2, 4]",sales_rep_88,8,N,2021-10-15,2022-02-25,2022-11-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,111
2691,"[3, 2, 4, 1]",sales_rep_63,1,N,2022-02-02,2022-07-21,2022-10-31,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1101832
2692,"[3, 4, 1, 2]",sales_rep_6,5,N,2022-03-23,2022-05-15,2022-09-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,76882
2693,[1],sales_rep_59,2,N,2021-07-28,2022-01-06,2022-07-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,706946
2694,"[3, 4, 1]",sales_rep_11,9,Y,2021-06-07,2022-03-12,2022-10-20,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,16518
2695,"[3, 2, 4, 1]",sales_rep_40,5,Y,2022-03-03,2022-04-17,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,89349
2696,"[4, 1, 3]",sales_rep_27,5,N,2021-03-13,2022-01-16,2022-09-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,860
2697,"[4, 3, 1]",sales_rep_43,6,N,2021-04-26,2021-11-25,2022-08-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,6096
2698,"[2, 1]",sales_rep_17,8,N,2021-08-31,2021-09-25,2022-03-10,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",True,84115
2699,"[2, 3]",sales_rep_69,9,N,2022-01-20,2022-11-20,2022-11-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3287757
2700,"[1, 4, 2, 3]",sales_rep_82,5,N,2021-03-24,2022-05-02,2022-05-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,221
2701,"[4, 3]",sales_rep_98,9,N,2022-06-17,2022-08-27,2022-09-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,858
2702,"[3, 4]",sales_rep_82,1,N,2022-07-01,2022-07-01,2022-07-15,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1347
2703,[3],sales_rep_56,2,N,2022-08-02,2022-10-31,2022-11-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,690485
2704,"[3, 4, 1]",sales_rep_48,9,N,2022-06-22,2022-10-05,2022-10-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2705,"[4, 3, 2]",sales_rep_15,1,Y,2021-03-31,2022-05-11,2022-09-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,467509
2706,[4],sales_rep_96,9,N,2022-03-17,2022-11-20,2022-11-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,396
2707,[4],sales_rep_41,6,Y,2021-07-07,2022-09-26,2022-11-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
2708,"[3, 1]",sales_rep_19,3,Y,2021-03-02,2021-08-15,2021-12-09,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,2423594
2709,[1],sales_rep_89,7,N,2021-06-07,2022-08-07,2022-11-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,706235
2710,[1],sales_rep_93,4,N,2021-05-08,2022-10-05,2022-11-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,969
2711,"[3, 4, 1]",sales_rep_3,4,N,2022-05-13,2022-05-18,2022-08-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,23
2712,"[1, 2, 3, 4]",sales_rep_26,9,N,2021-03-16,2022-07-20,2022-09-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
2713,"[4, 1, 3, 2]",sales_rep_47,1,Y,2022-10-19,2022-11-27,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2714,[3],sales_rep_38,4,N,2021-04-07,2022-06-05,2022-09-14,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,7774722
2715,"[1, 4]",sales_rep_1,4,Y,2021-02-12,2022-10-12,2022-10-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7261
2716,"[2, 4]",sales_rep_38,4,Y,2022-04-19,2022-11-23,2022-11-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3
2717,[4],sales_rep_49,2,N,2022-05-15,2022-09-27,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2718,"[3, 2, 1, 4]",sales_rep_50,2,Y,2022-10-15,2022-11-26,2022-11-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', 'difficult deal', '', 'difficult deal', '', '', '']",False,5701295
2719,"[3, 2]",sales_rep_63,1,N,2022-02-08,2022-02-21,2022-09-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,371
2720,"[1, 4]",sales_rep_36,9,Y,2022-01-12,2022-04-26,2022-09-21,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,3053904
2721,"[2, 3, 4, 1]",sales_rep_73,3,N,2021-10-05,2022-08-03,2022-09-02,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,118
2722,[4],sales_rep_9,2,N,2022-07-06,2022-08-26,2022-10-07,"['prospecting', 'acquire', 'prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', 'difficult deal', '', '', '']",False,3893
2723,"[3, 2, 4, 1]",sales_rep_97,6,N,2021-05-27,2021-06-13,2021-12-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5738
2724,[4],sales_rep_50,2,N,2022-07-23,2022-08-18,2022-10-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2725,"[1, 4, 3, 2]",sales_rep_5,7,N,2021-07-03,2022-01-11,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,11802
2726,[2],sales_rep_62,1,N,2021-10-24,2022-03-16,2022-11-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1013755
2727,"[3, 2]",sales_rep_71,9,N,2021-09-17,2022-03-15,2022-10-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1543418
2728,"[3, 2, 1, 4]",sales_rep_13,3,Y,2021-01-29,2021-05-27,2022-05-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2729,"[2, 3, 1]",sales_rep_24,9,N,2022-07-26,2022-10-25,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1268480
2730,"[4, 1]",sales_rep_64,9,Y,2022-05-08,2022-08-20,2022-09-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1180974
2731,"[3, 2, 4]",sales_rep_3,8,N,2021-03-05,2022-06-09,2022-07-10,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",True,899591
2732,"[4, 2]",sales_rep_1,8,N,2022-08-04,2022-08-10,2022-10-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4706
2733,"[3, 1]",sales_rep_14,3,Y,2021-07-01,2022-02-16,2022-03-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3702747
2734,"[4, 1]",sales_rep_77,7,Y,2021-12-30,2022-05-16,2022-07-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,51
2735,"[4, 2, 3, 1]",sales_rep_17,8,Y,2022-06-12,2022-07-17,2022-09-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,19
2736,"[4, 2]",sales_rep_45,7,N,2021-11-23,2022-07-31,2022-11-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,369096
2737,"[4, 3]",sales_rep_48,6,Y,2022-01-16,2022-01-24,2022-03-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,172853
2738,"[4, 3, 1, 2]",sales_rep_39,2,Y,2022-03-02,2022-08-08,2022-09-19,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1177481
2739,"[1, 4, 2]",sales_rep_32,4,N,2021-08-10,2022-08-13,2022-11-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,6043731
2740,"[3, 2]",sales_rep_68,6,N,2021-07-01,2022-10-09,2022-10-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5186140
2741,"[2, 1, 3, 4]",sales_rep_28,2,N,2021-11-04,2022-09-05,2022-09-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,26418
2742,[1],sales_rep_46,7,N,2021-02-06,2021-06-03,2021-08-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,198610
2743,"[4, 2]",sales_rep_15,2,N,2021-04-30,2021-09-05,2022-08-21,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1657918
2744,"[4, 3, 1, 2]",sales_rep_81,9,N,2022-05-04,2022-10-31,2022-11-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3523209
2745,"[2, 3, 4]",sales_rep_17,2,N,2021-06-02,2022-01-09,2022-07-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,494
2746,"[4, 3]",sales_rep_18,3,Y,2022-05-21,2022-06-10,2022-06-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7910134
2747,"[4, 1, 3]",sales_rep_6,4,N,2021-11-05,2022-03-23,2022-08-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3306653
2748,"[4, 1, 2, 3]",sales_rep_96,2,N,2021-09-22,2021-12-22,2022-09-26,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2
2749,"[1, 2, 4, 3]",sales_rep_60,3,N,2022-08-17,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,86603
2750,[1],sales_rep_77,4,N,2022-05-26,2022-07-30,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,5610
2751,"[4, 1, 2]",sales_rep_58,7,Y,2021-10-01,2022-06-24,2022-09-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
2752,"[1, 4]",sales_rep_30,7,N,2022-10-22,2022-11-17,2022-11-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,25506
2753,[4],sales_rep_6,1,N,2021-02-25,2021-03-10,2021-07-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
2754,"[4, 2, 1, 3]",sales_rep_39,4,Y,2022-06-04,2022-11-02,2022-11-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2755,"[2, 3, 1, 4]",sales_rep_95,9,N,2022-05-10,2022-11-14,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,272107
2756,[2],sales_rep_10,9,Y,2022-01-27,2022-08-29,2022-09-17,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,28246
2757,"[2, 3, 4]",sales_rep_89,6,Y,2021-07-29,2021-10-20,2022-04-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,12
2758,"[4, 3, 1, 2]",sales_rep_35,1,Y,2022-04-21,2022-06-30,2022-07-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2759,"[3, 2, 1]",sales_rep_14,3,Y,2022-09-16,2022-11-07,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2760,"[4, 1]",sales_rep_87,2,N,2021-06-09,2021-12-13,2022-09-01,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,256451
2761,"[1, 4]",sales_rep_6,2,Y,2021-10-31,2022-02-08,2022-07-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4199
2762,"[3, 2]",sales_rep_95,3,N,2021-11-06,2022-03-28,2022-09-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,138198
2763,"[3, 2, 1, 4]",sales_rep_80,8,Y,2021-09-15,2022-04-04,2022-07-14,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,329
2764,"[4, 2, 3, 1]",sales_rep_33,1,N,2022-04-02,2022-11-16,2022-11-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,602546
2765,"[2, 1, 3]",sales_rep_9,2,N,2021-07-21,2022-09-22,2022-10-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4795575
2766,"[1, 3]",sales_rep_61,2,N,2022-09-18,2022-09-20,2022-10-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2767,"[3, 1, 4, 2]",sales_rep_8,5,N,2021-11-30,2021-12-27,2022-10-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3
2768,"[3, 4]",sales_rep_8,5,N,2021-09-18,2022-05-16,2022-07-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,309371
2769,"[1, 3, 4, 2]",sales_rep_13,9,N,2021-10-02,2021-12-23,2022-07-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,330007
2770,[4],sales_rep_51,6,N,2021-09-16,2022-11-11,2022-11-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,836
2771,"[3, 1, 4, 2]",sales_rep_34,3,Y,2021-03-14,2022-09-13,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,4694939
2772,"[3, 4, 2, 1]",sales_rep_67,7,N,2021-07-22,2022-11-04,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2773,"[2, 4, 3]",sales_rep_40,5,N,2021-12-13,2022-06-21,2022-08-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9647192
2774,"[3, 2]",sales_rep_38,6,N,2022-01-16,2022-09-19,2022-10-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1470
2775,"[4, 2, 1, 3]",sales_rep_38,9,N,2021-03-16,2021-09-28,2022-11-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7327069
2776,[4],sales_rep_94,5,Y,2022-09-08,2022-10-07,2022-11-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,247382
2777,"[2, 1, 4]",sales_rep_36,5,N,2021-10-01,2022-10-30,2022-11-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,6
2778,"[4, 3]",sales_rep_24,3,N,2022-11-21,2022-11-21,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1
2779,"[4, 2, 3, 1]",sales_rep_74,3,Y,2022-07-28,2022-08-23,2022-09-09,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,237
2780,"[2, 4, 3, 1]",sales_rep_95,9,Y,2021-01-13,2021-10-30,2022-06-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,20
2781,"[1, 2]",sales_rep_46,9,N,2022-05-15,2022-07-20,2022-07-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,85510
2782,[2],sales_rep_84,5,N,2022-07-27,2022-10-02,2022-11-04,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,8
2783,"[3, 2]",sales_rep_75,7,Y,2021-01-21,2022-04-17,2022-08-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
2784,"[3, 1]",sales_rep_30,5,N,2021-06-16,2021-12-12,2022-07-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,503517
2785,"[1, 3]",sales_rep_85,8,N,2021-01-10,2021-10-26,2022-06-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,15292
2786,[3],sales_rep_48,8,N,2021-06-02,2022-03-21,2022-04-14,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,536373
2787,"[1, 3]",sales_rep_14,8,N,2022-05-24,2022-11-12,2022-11-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1244372
2788,"[1, 4, 3, 2]",sales_rep_60,8,N,2021-06-24,2022-07-27,2022-09-10,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
2789,"[1, 2, 3, 4]",sales_rep_33,5,Y,2021-12-24,2022-06-25,2022-08-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,17
2790,"[2, 3, 4]",sales_rep_58,6,N,2022-01-30,2022-04-14,2022-05-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,250348
2791,"[4, 2, 1]",sales_rep_58,8,N,2022-07-28,2022-08-28,2022-10-01,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,91745
2792,"[1, 4, 3, 2]",sales_rep_25,5,N,2021-05-16,2021-10-10,2022-10-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,493968
2793,"[1, 3]",sales_rep_7,8,N,2021-02-09,2022-10-17,2022-11-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,3646478
2794,"[4, 2]",sales_rep_90,5,Y,2022-09-10,2022-11-16,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,16
2795,[2],sales_rep_31,5,N,2021-02-09,2022-01-26,2022-05-20,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",True,1486951
2796,"[2, 3]",sales_rep_89,3,N,2022-03-24,2022-04-06,2022-08-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4227
2797,[4],sales_rep_96,6,N,2022-10-08,2022-11-03,2022-11-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,12623
2798,"[1, 2, 3]",sales_rep_35,5,N,2021-03-31,2022-02-12,2022-05-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,301055
2799,"[2, 4]",sales_rep_82,2,N,2022-10-03,2022-11-19,2022-11-27,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1
2800,"[3, 2, 1, 4]",sales_rep_36,3,N,2022-10-20,2022-11-21,2022-11-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,59499
2801,"[2, 4, 3, 1]",sales_rep_38,7,N,2021-06-25,2021-11-16,2022-11-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,83
2802,"[4, 3, 1]",sales_rep_78,1,Y,2021-12-01,2022-05-22,2022-10-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,4685261
2803,"[3, 1, 4]",sales_rep_38,3,Y,2021-06-10,2021-09-15,2022-08-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1676157
2804,"[4, 1, 2]",sales_rep_5,6,Y,2022-09-03,2022-10-28,2022-11-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5024
2805,[4],sales_rep_64,5,N,2022-08-05,2022-11-19,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,182
2806,"[1, 2]",sales_rep_26,4,Y,2021-02-27,2022-06-25,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7378
2807,"[2, 3, 4]",sales_rep_33,3,N,2022-03-24,2022-05-20,2022-05-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,70283
2808,"[2, 4]",sales_rep_25,3,N,2021-07-15,2022-08-08,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,0
2809,[3],sales_rep_4,6,N,2021-02-08,2021-08-24,2022-08-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
2810,[2],sales_rep_70,4,Y,2021-04-24,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,49166
2811,"[4, 2]",sales_rep_35,4,Y,2022-05-29,2022-09-08,2022-10-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1
2812,"[2, 1, 3]",sales_rep_66,5,N,2021-01-07,2022-09-17,2022-10-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,24396
2813,[4],sales_rep_54,3,Y,2022-10-13,2022-10-26,2022-10-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4037
